time,close,open,high,low,volume
2021/1/6,103.068,102.712,103.444,102.598,100000
2021/1/7,103.848,103.068,103.957,102.955,100000
2021/1/8,103.958,103.849,104.09,103.61,100000
2021/1/11,104.218,103.939,104.398,103.919,100000
2021/1/12,103.783,104.217,104.333,103.723,100000
2021/1/13,103.87,103.774,103.994,103.527,100000
2021/1/14,103.824,103.871,104.198,103.565,100000
2021/1/15,103.89,103.824,103.895,103.619,100000
2021/1/18,103.698,103.843,103.931,103.639,100000
2021/1/19,103.917,103.698,104.085,103.654,100000
2021/1/20,103.575,103.92,103.927,103.453,100000
2021/1/21,103.508,103.568,103.668,103.33,100000
2021/1/22,103.826,103.5105,103.885,103.4865,100000
2021/1/25,103.769,103.82,103.938,103.675,100000
2021/1/26,103.64,103.769,103.828,103.556,100000
2021/1/27,104.075,103.638,104.201,103.589,100000
2021/1/28,104.229,104.074,104.462,104.074,100000
2021/1/29,104.751,104.229,104.939,104.225,100000
2021/2/1,104.951,104.805,105.035,104.615,100000
2021/2/2,105.003,104.95,105.174,104.83,100000
2021/2/3,105.036,105.017,105.104,104.925,100000
2021/2/4,105.527,105.036,105.566,104.976,100000
2021/2/5,105.393,105.527,105.767,105.336,100000
2021/2/8,105.238,105.399,105.672,105.152,100000
2021/2/9,104.564,105.241,105.264,104.503,100000
2021/2/10,104.617,104.564,104.841,104.414,100000
2021/2/11,104.753,104.6165,104.805,104.553,100000
2021/2/12,104.969,104.752,105.18,104.737,100000
2021/2/15,105.3525,104.979,105.419,104.947,100000
2021/2/16,106.106,105.3535,106.11,105.196,100000
2021/2/17,105.8805,106.101,106.221,105.78,100000
2021/2/18,105.692,105.879,105.925,105.599,100000
2021/2/19,105.461,105.694,105.741,105.241,100000
2021/2/22,105.067,105.505,105.841,104.985,100000
2021/2/23,105.245,105.065,105.427,104.923,100000
2021/2/24,105.872,105.247,106.106,105.198,100000
2021/2/25,106.246,105.874,106.398,105.846,100000
2021/2/26,106.598,106.25,106.6925,105.853,100000
2021/3/1,106.776,106.553,106.889,106.367,100000
2021/3/2,106.704,106.776,106.957,106.679,100000
2021/3/3,107.009,106.703,107.153,106.7,100000
2021/3/4,107.977,107.007,107.997,106.969,100000
2021/3/5,108.351,107.976,108.636,107.821,100000
2021/3/8,108.93,108.382,108.943,108.31,100000
2021/3/9,108.522,108.924,109.233,108.417,100000
